ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084755-396540-WP-00340
Serial Number,WP-00340
Label,08:47:55 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:47:55.396540
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
264,838.45,812.10,3025.00
265,838.59,814.04,3491.00
266,838.72,815.98,4141.00
267,838.86,817.92,4866.00
268,839.00,819.86,5526.00
269,839.13,821.80,6149.00
270,839.27,823.73,6551.00
271,839.41,825.67,6877.00
272,839.54,827.60,7004.00
273,839.68,829.53,7170.00
274,839.81,831.47,7343.00
275,839.95,833.40,7495.00
276,840.09,835.33,7646.00
277,840.22,837.26,7706.00
278,840.36,839.18,7530.00
279,840.50,841.11,7111.00
280,840.63,843.04,6525.00
281,840.77,844.96,5751.00
282,840.90,846.89,4931.00
283,841.04,848.81,4218.00
284,841.18,850.73,3550.00
285,841.31,852.65,3000.00
286,841.45,854.57,2601.00
287,841.58,856.49,2294.00
288,841.72,858.41,2007.00
289,841.86,860.33,1733.00
290,841.99,862.24,1523.00
291,842.13,864.16,1432.00
292,842.26,866.07,1332.00
293,842.40,867.99,1316.00
294,842.53,869.90,1347.00
295,842.67,871.81,1444.00
296,842.81,873.72,1551.00
297,842.94,875.63,1771.00
298,843.08,877.54,1972.00
299,843.21,879.44,2129.00
300,843.35,881.35,2263.00
301,843.48,883.26,2304.00
302,843.62,885.16,2379.00
303,843.75,887.06,2353.00
304,843.89,888.97,2353.00
305,844.03,890.87,2296.00
306,844.16,892.77,2167.00
307,844.30,894.67,1982.00
308,844.43,896.57,1769.00
309,844.57,898.46,1582.00
310,844.70,900.36,1407.00
311,844.84,902.26,1229.00
312,844.97,904.15,1102.00
313,845.11,906.04,1043.00
314,845.24,907.94,993.00
315,845.38,909.83,942.00
316,845.51,911.72,970.00
317,845.65,913.61,1008.00
318,845.78,915.50,1113.00
319,845.92,917.38,1194.00
320,846.05,919.27,1267.00
321,846.19,921.16,1324.00
322,846.32,923.04,1313.00
323,846.46,924.92,1223.00
324,846.59,926.81,1126.00
325,846.73,928.69,1050.00
326,846.86,930.57,1069.00
327,847.00,932.45,1062.00
328,847.13,934.33,1200.00
329,847.27,936.20,1421.00
330,847.40,938.08,1782.00
331,847.54,939.96,2184.00
332,847.67,941.83,2558.00
333,847.81,943.71,2835.00
334,847.94,945.58,3048.00
335,848.08,947.45,3158.00
336,848.21,949.32,3367.00
337,848.34,951.19,3428.00
338,848.48,953.06,3567.00
339,848.61,954.93,3498.00
340,848.75,956.79,3291.00
341,848.88,958.66,2899.00
342,849.02,960.52,2383.00
343,849.15,962.39,1916.00
344,849.29,964.25,1537.00
345,849.42,966.11,1335.00
346,849.55,967.97,1242.00
347,849.69,969.83,1194.00
348,849.82,971.69,1177.00
349,849.96,973.55,1157.00
350,850.09,975.41,1014.00
351,850.23,977.26,1037.00
352,850.36,979.12,938.00
353,850.49,980.97,928.00
354,850.63,982.82,926.00
355,850.76,984.68,955.00
356,850.90,986.53,1003.00
357,851.03,988.38,1129.00
358,851.16,990.23,1248.00
359,851.30,992.07,1513.00
360,851.43,993.92,1994.00
361,851.56,995.77,2632.00
362,851.70,997.61,3454.00
363,851.83,999.46,4240.00
364,851.97,1001.30,4853.00
365,852.10,1003.14,4904.00
366,852.23,1004.98,4593.00
367,852.37,1006.82,3818.00
368,852.50,1008.66,2967.00
369,852.63,1010.50,2146.00
370,852.77,1012.34,1617.00
371,852.90,1014.17,1330.00
372,853.04,1016.01,1170.00
373,853.17,1017.84,1103.00
374,853.30,1019.68,1083.00
375,853.44,1021.51,1026.00
376,853.57,1023.34,993.00
377,853.70,1025.17,988.00
378,853.84,1027.00,949.00
379,853.97,1028.83,974.00
380,854.10,1030.65,911.00
381,854.24,1032.48,906.00
382,854.37,1034.31,885.00
383,854.50,1036.13,921.00
384,854.64,1037.95,917.00
385,854.77,1039.77,926.00
386,854.90,1041.60,934.00
387,855.03,1043.42,919.00
388,855.17,1045.24,976.00
389,855.30,1047.05,1020.00
390,855.43,1048.87,1012.00
391,855.57,1050.69,1130.00
392,855.70,1052.50,1212.00
393,855.83,1054.32,1334.00
394,855.96,1056.13,1436.00
395,856.10,1057.94,1471.00
396,856.23,1059.75,1501.00
397,856.36,1061.56,1493.00
398,856.50,1063.37,1558.00
399,856.63,1065.18,1600.00
400,856.76,1066.99,1712.00
401,856.89,1068.80,1866.00
402,857.03,1070.60,1965.00
403,857.16,1072.41,2020.00
404,857.29,1074.21,1958.00
405,857.42,1076.01,1870.00
406,857.56,1077.81,1695.00
407,857.69,1079.61,1556.00
408,857.82,1081.41,1480.00
409,857.95,1083.21,1474.00
410,858.09,1085.01,1622.00
411,858.22,1086.81,1712.00
412,858.35,1088.60,1835.00
413,858.48,1090.40,2106.00
414,858.61,1092.19,2247.00
415,858.75,1093.98,2292.00
416,858.88,1095.77,2291.00
417,859.01,1097.56,2207.00
418,859.14,1099.35,2018.00
419,859.28,1101.14,1984.00
420,859.41,1102.93,1908.00
421,859.54,1104.72,1975.00
422,859.67,1106.50,2146.00
423,859.80,1108.29,2515.00
424,859.94,1110.07,2958.00
425,860.07,1111.85,3560.00
426,860.20,1113.63,4040.00
427,860.33,1115.41,4351.00
428,860.46,1117.19,4556.00
429,860.59,1118.97,4485.00
430,860.73,1120.75,4128.00
431,860.86,1122.53,3663.00
432,860.99,1124.30,3223.00
433,861.12,1126.08,2722.00
434,861.25,1127.85,2327.00
435,861.38,1129.62,2026.00
436,861.51,1131.39,1805.00
437,861.65,1133.17,1617.00
438,861.78,1134.93,1528.00
439,861.91,1136.70,1463.00
440,862.04,1138.47,1419.00
441,862.17,1140.24,1421.00
442,862.30,1142.00,1419.00
443,862.43,1143.77,1395.00
444,862.57,1145.53,1427.00
445,862.70,1147.29,1441.00
446,862.83,1149.06,1480.00
447,862.96,1150.82,1514.00
448,863.09,1152.58,1526.00
449,863.22,1154.34,1604.00
450,863.35,1156.09,1665.00
451,863.48,1157.85,1764.00
452,863.61,1159.61,1902.00
453,863.74,1161.36,2081.00
454,863.88,1163.11,2276.00
455,864.01,1164.87,2538.00
456,864.14,1166.62,2731.00
457,864.27,1168.37,2920.00
458,864.40,1170.12,3083.00
459,864.53,1171.87,3265.00
460,864.66,1173.62,3664.00
461,864.79,1175.36,4404.00
462,864.92,1177.11,5690.00
463,865.05,1178.85,7805.00
464,865.18,1180.60,9863.00
