ENLIGHTEN Version,1.7.2
Measurement ID,20190905-084844-045777-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-11mm-2
Integration Time,500
Timestamp,2019-09-05 08:48:44.045777
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
579,879.95,1374.51,3980.00
580,880.07,1376.14,3991.00
581,880.20,1377.77,3955.00
582,880.32,1379.39,3938.00
583,880.45,1381.02,3886.00
584,880.58,1382.64,3901.00
585,880.70,1384.27,3873.00
586,880.83,1385.89,3873.00
587,880.95,1387.51,3803.00
588,881.08,1389.13,3844.00
589,881.20,1390.75,3831.00
590,881.33,1392.37,3886.00
591,881.46,1393.99,3847.00
592,881.58,1395.60,3882.00
593,881.71,1397.22,3886.00
594,881.83,1398.83,3984.00
595,881.96,1400.45,3972.00
596,882.08,1402.06,4059.00
597,882.21,1403.67,4187.00
598,882.33,1405.28,4254.00
599,882.46,1406.89,4473.00
600,882.58,1408.50,4567.00
601,882.71,1410.11,4707.00
602,882.84,1411.71,4976.00
603,882.96,1413.32,5102.00
604,883.09,1414.92,5270.00
605,883.21,1416.53,5342.00
606,883.34,1418.13,5374.00
607,883.46,1419.73,5413.00
608,883.59,1421.33,5264.00
609,883.71,1422.93,5168.00
610,883.84,1424.53,4984.00
611,883.96,1426.13,4866.00
612,884.09,1427.72,4687.00
613,884.21,1429.32,4604.00
614,884.33,1430.91,4527.00
615,884.46,1432.51,4671.00
616,884.58,1434.10,4701.00
617,884.71,1435.69,4942.00
618,884.83,1437.28,5078.00
619,884.96,1438.87,5229.00
620,885.08,1440.46,5522.00
621,885.21,1442.05,5850.00
622,885.33,1443.64,6260.00
623,885.45,1445.22,6719.00
624,885.58,1446.81,7240.00
625,885.70,1448.39,7539.00
626,885.83,1449.97,7552.00
627,885.95,1451.55,7437.00
628,886.08,1453.14,7248.00
629,886.20,1454.72,6885.00
630,886.32,1456.29,6679.00
631,886.45,1457.87,6636.00
632,886.57,1459.45,6653.00
633,886.70,1461.02,6618.00
634,886.82,1462.60,6510.00
635,886.94,1464.17,6261.00
636,887.07,1465.75,5974.00
637,887.19,1467.32,5540.00
638,887.31,1468.89,5340.00
639,887.44,1470.46,5148.00
640,887.56,1472.03,5006.00
641,887.68,1473.59,4975.00
642,887.81,1475.16,4870.00
643,887.93,1476.73,4887.00
644,888.06,1478.29,4720.00
645,888.18,1479.86,4606.00
646,888.30,1481.42,4375.00
647,888.43,1482.98,4210.00
648,888.55,1484.54,4124.00
649,888.67,1486.10,3934.00
650,888.79,1487.66,3905.00
651,888.92,1489.22,3877.00
652,889.04,1490.77,3861.00
653,889.16,1492.33,3828.00
654,889.29,1493.88,3768.00
655,889.41,1495.44,3805.00
656,889.53,1496.99,3765.00
657,889.66,1498.54,3751.00
658,889.78,1500.09,3740.00
659,889.90,1501.64,3733.00
660,890.02,1503.19,3762.00
661,890.15,1504.74,3791.00
662,890.27,1506.29,3742.00
663,890.39,1507.83,3757.00
664,890.51,1509.38,3747.00
665,890.64,1510.92,3740.00
666,890.76,1512.47,3762.00
667,890.88,1514.01,3743.00
668,891.00,1515.55,3807.00
669,891.13,1517.09,3738.00
670,891.25,1518.63,3695.00
671,891.37,1520.16,3693.00
672,891.49,1521.70,3719.00
673,891.61,1523.24,3734.00
674,891.74,1524.77,3656.00
675,891.86,1526.31,3660.00
676,891.98,1527.84,3660.00
677,892.10,1529.37,3689.00
678,892.22,1530.90,3666.00
679,892.35,1532.43,3664.00
680,892.47,1533.96,3691.00
681,892.59,1535.49,3694.00
682,892.71,1537.02,3735.00
683,892.83,1538.54,3670.00
684,892.95,1540.07,3738.00
685,893.08,1541.59,3744.00
686,893.20,1543.11,3740.00
687,893.32,1544.64,3723.00
688,893.44,1546.16,3713.00
689,893.56,1547.68,3677.00
690,893.68,1549.20,3665.00
691,893.80,1550.71,3620.00
692,893.92,1552.23,3607.00
693,894.05,1553.75,3654.00
694,894.17,1555.26,3600.00
695,894.29,1556.78,3578.00
696,894.41,1558.29,3571.00
697,894.53,1559.80,3614.00
698,894.65,1561.31,3567.00
699,894.77,1562.82,3615.00
700,894.89,1564.33,3666.00
701,895.01,1565.84,3759.00
702,895.13,1567.35,3799.00
703,895.26,1568.85,4008.00
704,895.38,1570.36,4180.00
705,895.50,1571.86,4364.00
706,895.62,1573.36,4434.00
707,895.74,1574.87,4353.00
708,895.86,1576.37,4301.00
709,895.98,1577.87,4126.00
710,896.10,1579.37,3911.00
711,896.22,1580.87,3734.00
712,896.34,1582.36,3641.00
713,896.46,1583.86,3481.00
714,896.58,1585.35,3453.00
715,896.70,1586.85,3472.00
716,896.82,1588.34,3455.00
717,896.94,1589.83,3464.00
718,897.06,1591.32,3531.00
719,897.18,1592.81,3607.00
720,897.30,1594.30,3708.00
721,897.42,1595.79,3847.00
722,897.54,1597.28,4060.00
723,897.66,1598.76,4385.00
724,897.78,1600.25,4738.00
725,897.90,1601.73,5311.00
726,898.02,1603.22,5988.00
727,898.14,1604.70,7022.00
728,898.26,1606.18,8125.00
729,898.38,1607.66,9173.00
730,898.50,1609.14,9987.00
731,898.62,1610.62,10419.00
732,898.73,1612.10,10525.00
733,898.85,1613.57,9974.00
734,898.97,1615.05,9075.00
735,899.09,1616.52,8011.00
736,899.21,1617.99,6812.00
737,899.33,1619.47,5894.00
738,899.45,1620.94,5234.00
739,899.57,1622.41,4623.00
740,899.69,1623.88,4210.00
741,899.81,1625.35,3989.00
742,899.92,1626.81,3808.00
743,900.04,1628.28,3611.00
744,900.16,1629.74,3529.00
745,900.28,1631.21,3405.00
746,900.40,1632.67,3346.00
747,900.52,1634.13,3281.00
748,900.64,1635.60,3278.00
749,900.76,1637.06,3224.00
750,900.87,1638.51,3156.00
751,900.99,1639.97,3188.00
752,901.11,1641.43,3124.00
753,901.23,1642.89,3137.00
754,901.35,1644.34,3116.00
755,901.46,1645.80,3088.00
756,901.58,1647.25,3082.00
757,901.70,1648.70,3038.00
758,901.82,1650.15,3002.00
759,901.94,1651.60,3004.00
760,902.05,1653.05,3030.00
761,902.17,1654.50,2918.00
762,902.29,1655.95,2946.00
763,902.41,1657.40,2994.00
764,902.53,1658.84,2948.00
765,902.64,1660.28,2933.00
766,902.76,1661.73,2938.00
767,902.88,1663.17,2956.00
768,903.00,1664.61,2918.00
769,903.11,1666.05,2915.00
770,903.23,1667.49,2876.00
771,903.35,1668.93,2886.00
772,903.47,1670.37,2870.00
