ENLIGHTEN Version,1.7.2
Measurement ID,20190905-085852-545160-WP-00340
Serial Number,WP-00340
Label,Ibuprofen-NoBaseline-2
Integration Time,400
Timestamp,2019-09-05 08:58:52.545160
Note,
Temperature,10.027889651658995
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
336,848.21,949.32,5884.00
337,848.34,951.19,6177.00
338,848.48,953.06,6385.00
339,848.61,954.93,6276.00
340,848.75,956.79,5780.00
341,848.88,958.66,4982.00
342,849.02,960.52,4011.00
343,849.15,962.39,3105.00
344,849.29,964.25,2402.00
345,849.42,966.11,2028.00
346,849.55,967.97,1847.00
347,849.69,969.83,1765.00
348,849.82,971.69,1648.00
349,849.96,973.55,1564.00
350,850.09,975.41,1410.00
351,850.23,977.26,1324.00
352,850.36,979.12,1193.00
353,850.49,980.97,1128.00
354,850.63,982.82,1212.00
355,850.76,984.68,1204.00
356,850.90,986.53,1377.00
357,851.03,988.38,1528.00
358,851.16,990.23,1819.00
359,851.30,992.07,2349.00
360,851.43,993.92,3156.00
361,851.56,995.77,4588.00
362,851.70,997.61,6131.00
363,851.83,999.46,7644.00
364,851.97,1001.30,8688.00
365,852.10,1003.14,8835.00
366,852.23,1004.98,8108.00
367,852.37,1006.82,6620.00
368,852.50,1008.66,4938.00
369,852.63,1010.50,3519.00
370,852.77,1012.34,2414.00
371,852.90,1014.17,1854.00
372,853.04,1016.01,1526.00
373,853.17,1017.84,1432.00
374,853.30,1019.68,1294.00
375,853.44,1021.51,1231.00
376,853.57,1023.34,1194.00
377,853.70,1025.17,1035.00
378,853.84,1027.00,1004.00
379,853.97,1028.83,1004.00
380,854.10,1030.65,941.00
381,854.24,1032.48,965.00
382,854.37,1034.31,824.00
383,854.50,1036.13,905.00
384,854.64,1037.95,858.00
385,854.77,1039.77,879.00
386,854.90,1041.60,900.00
387,855.03,1043.42,934.00
388,855.17,1045.24,1008.00
389,855.30,1047.05,1003.00
390,855.43,1048.87,1075.00
391,855.57,1050.69,1214.00
392,855.70,1052.50,1484.00
393,855.83,1054.32,1651.00
394,855.96,1056.13,1826.00
395,856.10,1057.94,1971.00
396,856.23,1059.75,1977.00
397,856.36,1061.56,1889.00
398,856.50,1063.37,1985.00
399,856.63,1065.18,2125.00
400,856.76,1066.99,2264.00
401,856.89,1068.80,2682.00
402,857.03,1070.60,2857.00
403,857.16,1072.41,2895.00
404,857.29,1074.21,2827.00
405,857.42,1076.01,2494.00
406,857.56,1077.81,2275.00
407,857.69,1079.61,1990.00
408,857.82,1081.41,1897.00
409,857.95,1083.21,1851.00
410,858.09,1085.01,2083.00
411,858.22,1086.81,2166.00
412,858.35,1088.60,2562.00
413,858.48,1090.40,2941.00
414,858.61,1092.19,3209.00
415,858.75,1093.98,3329.00
416,858.88,1095.77,3388.00
417,859.01,1097.56,3127.00
418,859.14,1099.35,2884.00
419,859.28,1101.14,2692.00
420,859.41,1102.93,2486.00
421,859.54,1104.72,2696.00
422,859.67,1106.50,3241.00
423,859.80,1108.29,3907.00
424,859.94,1110.07,4795.00
425,860.07,1111.85,5888.00
426,860.20,1113.63,6719.00
427,860.33,1115.41,7413.00
428,860.46,1117.19,7660.00
429,860.59,1118.97,7515.00
430,860.73,1120.75,6803.00
431,860.86,1122.53,6116.00
432,860.99,1124.30,5092.00
433,861.12,1126.08,4226.00
434,861.25,1127.85,3361.00
435,861.38,1129.62,2764.00
436,861.51,1131.39,2266.00
437,861.65,1133.17,1870.00
438,861.78,1134.93,1811.00
439,861.91,1136.70,1657.00
440,862.04,1138.47,1490.00
441,862.17,1140.24,1537.00
442,862.30,1142.00,1548.00
443,862.43,1143.77,1523.00
444,862.57,1145.53,1572.00
445,862.70,1147.29,1449.00
446,862.83,1149.06,1634.00
447,862.96,1150.82,1611.00
448,863.09,1152.58,1680.00
449,863.22,1154.34,1786.00
450,863.35,1156.09,1979.00
451,863.48,1157.85,2153.00
452,863.61,1159.61,2318.00
453,863.74,1161.36,2728.00
454,863.88,1163.11,3144.00
455,864.01,1164.87,3563.00
456,864.14,1166.62,3951.00
457,864.27,1168.37,4320.00
458,864.40,1170.12,4731.00
459,864.53,1171.87,5040.00
460,864.66,1173.62,5898.00
461,864.79,1175.36,7375.00
462,864.92,1177.11,10149.00
463,865.05,1178.85,13876.00
464,865.18,1180.60,17983.00
465,865.31,1182.34,21556.00
466,865.44,1184.08,23444.00
467,865.57,1185.82,23810.00
468,865.70,1187.56,22655.00
469,865.83,1189.30,19946.00
470,865.96,1191.04,16894.00
471,866.10,1192.78,14269.00
472,866.23,1194.51,11958.00
473,866.36,1196.25,10258.00
474,866.49,1197.98,9177.00
475,866.62,1199.71,9315.00
476,866.75,1201.45,9970.00
477,866.88,1203.18,10609.00
478,867.01,1204.91,11330.00
479,867.14,1206.64,11239.00
480,867.27,1208.36,10311.00
481,867.40,1210.09,9000.00
