ENLIGHTEN Version,1.7.2
Measurement ID,20190905-090333-468782-WP-00340
Serial Number,WP-00340
Label,HDPE-2
Integration Time,500
Timestamp,2019-09-05 09:03:33.468782
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
331,847.54,939.96,4967.00
332,847.67,941.83,4915.00
333,847.81,943.71,4929.00
334,847.94,945.58,4935.00
335,848.08,947.45,4843.00
336,848.21,949.32,4906.00
337,848.34,951.19,4909.00
338,848.48,953.06,4796.00
339,848.61,954.93,4874.00
340,848.75,956.79,4870.00
341,848.88,958.66,4847.00
342,849.02,960.52,4864.00
343,849.15,962.39,4784.00
344,849.29,964.25,4826.00
345,849.42,966.11,4866.00
346,849.55,967.97,4832.00
347,849.69,969.83,4845.00
348,849.82,971.69,4778.00
349,849.96,973.55,4857.00
350,850.09,975.41,4815.00
351,850.23,977.26,4811.00
352,850.36,979.12,4843.00
353,850.49,980.97,4795.00
354,850.63,982.82,4828.00
355,850.76,984.68,4827.00
356,850.90,986.53,4847.00
357,851.03,988.38,4832.00
358,851.16,990.23,4904.00
359,851.30,992.07,4872.00
360,851.43,993.92,4894.00
361,851.56,995.77,4903.00
362,851.70,997.61,5009.00
363,851.83,999.46,4908.00
364,851.97,1001.30,4929.00
365,852.10,1003.14,4996.00
366,852.23,1004.98,4994.00
367,852.37,1006.82,5041.00
368,852.50,1008.66,5067.00
369,852.63,1010.50,5053.00
370,852.77,1012.34,5069.00
371,852.90,1014.17,5165.00
372,853.04,1016.01,5189.00
373,853.17,1017.84,5180.00
374,853.30,1019.68,5135.00
375,853.44,1021.51,5146.00
376,853.57,1023.34,5153.00
377,853.70,1025.17,5193.00
378,853.84,1027.00,5207.00
379,853.97,1028.83,5256.00
380,854.10,1030.65,5263.00
381,854.24,1032.48,5252.00
382,854.37,1034.31,5334.00
383,854.50,1036.13,5418.00
384,854.64,1037.95,5505.00
385,854.77,1039.77,5557.00
386,854.90,1041.60,5610.00
387,855.03,1043.42,5713.00
388,855.17,1045.24,5853.00
389,855.30,1047.05,6164.00
390,855.43,1048.87,6551.00
391,855.57,1050.69,7242.00
392,855.70,1052.50,8496.00
393,855.83,1054.32,10421.00
394,855.96,1056.13,13223.00
395,856.10,1057.94,15919.00
396,856.23,1059.75,18004.00
397,856.36,1061.56,19052.00
398,856.50,1063.37,18350.00
399,856.63,1065.18,16486.00
400,856.76,1066.99,13771.00
401,856.89,1068.80,11175.00
402,857.03,1070.60,9327.00
403,857.16,1072.41,8277.00
404,857.29,1074.21,7685.00
405,857.42,1076.01,7590.00
406,857.56,1077.81,7387.00
407,857.69,1079.61,7409.00
408,857.82,1081.41,7406.00
409,857.95,1083.21,7217.00
410,858.09,1085.01,7253.00
411,858.22,1086.81,7107.00
412,858.35,1088.60,6932.00
413,858.48,1090.40,6772.00
414,858.61,1092.19,6693.00
415,858.75,1093.98,6459.00
416,858.88,1095.77,6322.00
417,859.01,1097.56,6187.00
418,859.14,1099.35,6080.00
419,859.28,1101.14,6011.00
420,859.41,1102.93,6026.00
421,859.54,1104.72,6031.00
422,859.67,1106.50,6071.00
423,859.80,1108.29,6188.00
424,859.94,1110.07,6348.00
425,860.07,1111.85,6419.00
426,860.20,1113.63,6755.00
427,860.33,1115.41,7180.00
428,860.46,1117.19,7818.00
429,860.59,1118.97,9002.00
430,860.73,1120.75,10765.00
431,860.86,1122.53,13537.00
432,860.99,1124.30,16556.00
433,861.12,1126.08,19303.00
434,861.25,1127.85,20861.00
435,861.38,1129.62,20720.00
436,861.51,1131.39,18892.00
437,861.65,1133.17,15759.00
438,861.78,1134.93,12578.00
439,861.91,1136.70,9734.00
440,862.04,1138.47,8029.00
441,862.17,1140.24,6989.00
442,862.30,1142.00,6366.00
443,862.43,1143.77,5994.00
444,862.57,1145.53,5798.00
445,862.70,1147.29,5608.00
446,862.83,1149.06,5566.00
447,862.96,1150.82,5465.00
448,863.09,1152.58,5458.00
449,863.22,1154.34,5450.00
450,863.35,1156.09,5507.00
451,863.48,1157.85,5490.00
452,863.61,1159.61,5698.00
453,863.74,1161.36,5886.00
454,863.88,1163.11,6225.00
455,864.01,1164.87,6671.00
456,864.14,1166.62,7005.00
457,864.27,1168.37,7250.00
458,864.40,1170.12,7180.00
459,864.53,1171.87,6961.00
460,864.66,1173.62,6405.00
461,864.79,1175.36,5923.00
462,864.92,1177.11,5547.00
463,865.05,1178.85,5287.00
464,865.18,1180.60,5117.00
465,865.31,1182.34,5007.00
466,865.44,1184.08,4981.00
467,865.57,1185.82,4959.00
468,865.70,1187.56,4843.00
469,865.83,1189.30,4821.00
470,865.96,1191.04,4828.00
471,866.10,1192.78,4801.00
472,866.23,1194.51,4809.00
473,866.36,1196.25,4727.00
474,866.49,1197.98,4721.00
475,866.62,1199.71,4721.00
476,866.75,1201.45,4708.00
477,866.88,1203.18,4731.00
478,867.01,1204.91,4682.00
479,867.14,1206.64,4659.00
480,867.27,1208.36,4680.00
481,867.40,1210.09,4725.00
482,867.53,1211.82,4653.00
483,867.66,1213.54,4720.00
484,867.79,1215.27,4631.00
485,867.92,1216.99,4661.00
486,868.04,1218.71,4685.00
487,868.17,1220.43,4682.00
488,868.30,1222.15,4672.00
489,868.43,1223.87,4686.00
490,868.56,1225.59,4711.00
491,868.69,1227.31,4775.00
492,868.82,1229.02,4720.00
493,868.95,1230.74,4754.00
494,869.08,1232.45,4747.00
495,869.21,1234.16,4695.00
496,869.34,1235.88,4694.00
497,869.47,1237.59,4693.00
498,869.60,1239.30,4735.00
499,869.73,1241.01,4723.00
500,869.86,1242.71,4701.00
501,869.99,1244.42,4760.00
502,870.12,1246.13,4735.00
503,870.24,1247.83,4832.00
504,870.37,1249.54,4897.00
505,870.50,1251.24,4934.00
506,870.63,1252.94,4921.00
507,870.76,1254.64,4971.00
508,870.89,1256.34,5038.00
509,871.02,1258.04,5146.00
510,871.15,1259.74,5234.00
511,871.28,1261.44,5361.00
512,871.41,1263.13,5481.00
513,871.53,1264.83,5549.00
514,871.66,1266.52,5633.00
515,871.79,1268.22,5702.00
