ENLIGHTEN Version,1.7.2
Measurement ID,20190905-082427-453518-WP-00340
Serial Number,WP-00340
Label,08:24:27 WP-00340
Integration Time,1000
Timestamp,2019-09-05 08:24:27.453518
Note,
Temperature,10.010854111966182
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
295,842.67,871.81,18181.00
296,842.81,873.72,18097.00
297,842.94,875.63,18257.00
298,843.08,877.54,18303.00
299,843.21,879.44,18333.00
300,843.35,881.35,18512.00
301,843.48,883.26,18497.00
302,843.62,885.16,18472.00
303,843.75,887.06,18366.00
304,843.89,888.97,18414.00
305,844.03,890.87,18353.00
306,844.16,892.77,18204.00
307,844.30,894.67,17998.00
308,844.43,896.57,17861.00
309,844.57,898.46,17740.00
310,844.70,900.36,17496.00
311,844.84,902.26,17351.00
312,844.97,904.15,17296.00
313,845.11,906.04,17111.00
314,845.24,907.94,17199.00
315,845.38,909.83,17155.00
316,845.51,911.72,17209.00
317,845.65,913.61,16916.00
318,845.78,915.50,17001.00
319,845.92,917.38,17119.00
320,846.05,919.27,17100.00
321,846.19,921.16,17209.00
322,846.32,923.04,17117.00
323,846.46,924.92,17125.00
324,846.59,926.81,17053.00
325,846.73,928.69,16896.00
326,846.86,930.57,16918.00
327,847.00,932.45,16840.00
328,847.13,934.33,16834.00
329,847.27,936.20,17022.00
330,847.40,938.08,17076.00
331,847.54,939.96,17289.00
332,847.67,941.83,17378.00
333,847.81,943.71,17568.00
334,847.94,945.58,17509.00
335,848.08,947.45,17646.00
336,848.21,949.32,17524.00
337,848.34,951.19,17626.00
338,848.48,953.06,17524.00
339,848.61,954.93,17599.00
340,848.75,956.79,17435.00
341,848.88,958.66,17125.00
342,849.02,960.52,17013.00
343,849.15,962.39,16746.00
344,849.29,964.25,16535.00
345,849.42,966.11,16339.00
346,849.55,967.97,16273.00
347,849.69,969.83,16296.00
348,849.82,971.69,16248.00
349,849.96,973.55,16128.00
350,850.09,975.41,16058.00
351,850.23,977.26,16073.00
352,850.36,979.12,16072.00
353,850.49,980.97,16031.00
354,850.63,982.82,16183.00
355,850.76,984.68,16060.00
356,850.90,986.53,16084.00
357,851.03,988.38,16067.00
358,851.16,990.23,16211.00
359,851.30,992.07,16248.00
360,851.43,993.92,16433.00
361,851.56,995.77,16933.00
362,851.70,997.61,17390.00
363,851.83,999.46,17735.00
364,851.97,1001.30,18088.00
365,852.10,1003.14,18005.00
366,852.23,1004.98,17895.00
367,852.37,1006.82,17540.00
368,852.50,1008.66,17169.00
369,852.63,1010.50,16777.00
370,852.77,1012.34,16514.00
371,852.90,1014.17,16380.00
372,853.04,1016.01,16275.00
373,853.17,1017.84,16306.00
374,853.30,1019.68,16300.00
375,853.44,1021.51,16290.00
376,853.57,1023.34,16229.00
377,853.70,1025.17,16235.00
378,853.84,1027.00,16342.00
379,853.97,1028.83,16436.00
380,854.10,1030.65,16389.00
