ENLIGHTEN Version,1.7.2
Measurement ID,20190905-083932-737261-WP-00340
Serial Number,WP-00340
Label,08:39:32 WP-00340
Integration Time,500
Timestamp,2019-09-05 08:39:32.737261
Note,
Temperature,9.99381697227335
CCD C0,801.7174072265625
CCD C1,0.14122000336647034
CCD C2,-5.609700110653648e-06
CCD C3,-8.541699791919655e-09
CCD Offset,0
CCD Gain,1.9
Laser Wavelength,785
Laser Enable,True
Laser Power,100
Laser Temperature,0
Pixel Count,1024

Pixel,Wavelength,Wavenumber,Processed
547,875.89,1321.87,17918.00
548,876.02,1323.53,17656.00
549,876.14,1325.19,17713.00
550,876.27,1326.85,17650.00
551,876.40,1328.51,17547.00
552,876.52,1330.16,17456.00
553,876.65,1331.82,17372.00
554,876.78,1333.47,17262.00
555,876.91,1335.13,17296.00
556,877.03,1336.78,17445.00
557,877.16,1338.43,17574.00
558,877.29,1340.08,17546.00
559,877.41,1341.73,17646.00
560,877.54,1343.38,17762.00
561,877.67,1345.03,17831.00
562,877.80,1346.67,17753.00
563,877.92,1348.32,17758.00
564,878.05,1349.96,17749.00
565,878.18,1351.61,17742.00
566,878.30,1353.25,17749.00
567,878.43,1354.89,17631.00
568,878.56,1356.53,17761.00
569,878.68,1358.17,17908.00
570,878.81,1359.81,18110.00
571,878.93,1361.45,18420.00
572,879.06,1363.08,18635.00
573,879.19,1364.72,18936.00
574,879.31,1366.35,19068.00
575,879.44,1367.99,19297.00
576,879.57,1369.62,19238.00
577,879.69,1371.25,19090.00
578,879.82,1372.88,18856.00
579,879.95,1374.51,18552.00
580,880.07,1376.14,18148.00
581,880.20,1377.77,18034.00
582,880.32,1379.39,17874.00
583,880.45,1381.02,17649.00
584,880.58,1382.64,17622.00
585,880.70,1384.27,17509.00
586,880.83,1385.89,17452.00
587,880.95,1387.51,17320.00
588,881.08,1389.13,17332.00
589,881.20,1390.75,17391.00
590,881.33,1392.37,17362.00
591,881.46,1393.99,17445.00
592,881.58,1395.60,17309.00
593,881.71,1397.22,17450.00
594,881.83,1398.83,17435.00
595,881.96,1400.45,17530.00
596,882.08,1402.06,17817.00
597,882.21,1403.67,17901.00
598,882.33,1405.28,18315.00
599,882.46,1406.89,18979.00
600,882.58,1408.50,20390.00
601,882.71,1410.11,22202.00
602,882.84,1411.71,24147.00
603,882.96,1413.32,25919.00
604,883.09,1414.92,27200.00
605,883.21,1416.53,27559.00
606,883.34,1418.13,27289.00
607,883.46,1419.73,26296.00
608,883.59,1421.33,24911.00
609,883.71,1422.93,23990.00
610,883.84,1424.53,23701.00
611,883.96,1426.13,23818.00
612,884.09,1427.72,24552.00
613,884.21,1429.32,25960.00
614,884.33,1430.91,28084.00
615,884.46,1432.51,30785.00
616,884.58,1434.10,34005.00
617,884.71,1435.69,36927.00
618,884.83,1437.28,39523.00
619,884.96,1438.87,40882.00
620,885.08,1440.46,40941.00
621,885.21,1442.05,39854.00
622,885.33,1443.64,37573.00
623,885.45,1445.22,35370.00
624,885.58,1446.81,33291.00
625,885.70,1448.39,31807.00
626,885.83,1449.97,30538.00
627,885.95,1451.55,30107.00
628,886.08,1453.14,29807.00
629,886.20,1454.72,29947.00
630,886.32,1456.29,30313.00
631,886.45,1457.87,30341.00
632,886.57,1459.45,30719.00
633,886.70,1461.02,30603.00
634,886.82,1462.60,30279.00
635,886.94,1464.17,29495.00
636,887.07,1465.75,28504.00
637,887.19,1467.32,27274.00
638,887.31,1468.89,25910.00
639,887.44,1470.46,24394.00
640,887.56,1472.03,23104.00
641,887.68,1473.59,21930.00
642,887.81,1475.16,20735.00
643,887.93,1476.73,19912.00
644,888.06,1478.29,19081.00
645,888.18,1479.86,18472.00
646,888.30,1481.42,17897.00
647,888.43,1482.98,17481.00
648,888.55,1484.54,17132.00
649,888.67,1486.10,16862.00
650,888.79,1487.66,16596.00
651,888.92,1489.22,16332.00
652,889.04,1490.77,16083.00
653,889.16,1492.33,15919.00
654,889.29,1493.88,15835.00
655,889.41,1495.44,15653.00
656,889.53,1496.99,15728.00
657,889.66,1498.54,15498.00
658,889.78,1500.09,15422.00
659,889.90,1501.64,15333.00
660,890.02,1503.19,15263.00
661,890.15,1504.74,15215.00
662,890.27,1506.29,15037.00
663,890.39,1507.83,15032.00
664,890.51,1509.38,14918.00
665,890.64,1510.92,15005.00
666,890.76,1512.47,14922.00
667,890.88,1514.01,14949.00
668,891.00,1515.55,14758.00
669,891.13,1517.09,14766.00
670,891.25,1518.63,14776.00
671,891.37,1520.16,14717.00
672,891.49,1521.70,14646.00
673,891.61,1523.24,14648.00
674,891.74,1524.77,14534.00
675,891.86,1526.31,14607.00
676,891.98,1527.84,14540.00
677,892.10,1529.37,14532.00
678,892.22,1530.90,14599.00
679,892.35,1532.43,14425.00
680,892.47,1533.96,14492.00
681,892.59,1535.49,14393.00
682,892.71,1537.02,14370.00
683,892.83,1538.54,14313.00
684,892.95,1540.07,14416.00
685,893.08,1541.59,14331.00
686,893.20,1543.11,14272.00
687,893.32,1544.64,14182.00
688,893.44,1546.16,14167.00
689,893.56,1547.68,14241.00
690,893.68,1549.20,14195.00
691,893.80,1550.71,14173.00
692,893.92,1552.23,14062.00
693,894.05,1553.75,14089.00
694,894.17,1555.26,14083.00
695,894.29,1556.78,14017.00
696,894.41,1558.29,13932.00
697,894.53,1559.80,13944.00
698,894.65,1561.31,13858.00
699,894.77,1562.82,13862.00
700,894.89,1564.33,13856.00
701,895.01,1565.84,13786.00
702,895.13,1567.35,13847.00
703,895.26,1568.85,13843.00
704,895.38,1570.36,13886.00
705,895.50,1571.86,13902.00
706,895.62,1573.36,13819.00
707,895.74,1574.87,13764.00
708,895.86,1576.37,13755.00
709,895.98,1577.87,13578.00
710,896.10,1579.37,13647.00
711,896.22,1580.87,13463.00
712,896.34,1582.36,13370.00
713,896.46,1583.86,13341.00
714,896.58,1585.35,13337.00
715,896.70,1586.85,13260.00
716,896.82,1588.34,13238.00
717,896.94,1589.83,13161.00
718,897.06,1591.32,13178.00
719,897.18,1592.81,13191.00
720,897.30,1594.30,13227.00
721,897.42,1595.79,13090.00
722,897.54,1597.28,13099.00
723,897.66,1598.76,13251.00
724,897.78,1600.25,13227.00
725,897.90,1601.73,13328.00
726,898.02,1603.22,13461.00
727,898.14,1604.70,13735.00
728,898.26,1606.18,13847.00
729,898.38,1607.66,14127.00
730,898.50,1609.14,14260.00
731,898.62,1610.62,14273.00
732,898.73,1612.10,14285.00
733,898.85,1613.57,14163.00
734,898.97,1615.05,13933.00
735,899.09,1616.52,13561.00
736,899.21,1617.99,13306.00
737,899.33,1619.47,13088.00
738,899.45,1620.94,12905.00
739,899.57,1622.41,12712.00
740,899.69,1623.88,12688.00
741,899.81,1625.35,12628.00
742,899.92,1626.81,12495.00
743,900.04,1628.28,12388.00
744,900.16,1629.74,12376.00
745,900.28,1631.21,12223.00
746,900.40,1632.67,12217.00
747,900.52,1634.13,12308.00
748,900.64,1635.60,12181.00
749,900.76,1637.06,12203.00
750,900.87,1638.51,12213.00
751,900.99,1639.97,12253.00
752,901.11,1641.43,12092.00
753,901.23,1642.89,12006.00
754,901.35,1644.34,11970.00
755,901.46,1645.80,11977.00
